1.468162904155854376e+00,-9.159959323200103087e-01,1.554771651112512254e+00,-4.771365846734552107e-01,6.176599999999999824e+01,7.704699999999999704e+01,2.401599999999999824e+01,6.312000000000000277e+00,3.016000000000000014e+00,6.175600000000000200e+00,3.576700000000000212e+00,3.878299999999999859e+00,4.125899999999999679e+00,4.849899999999999878e+00
1.471608044122542758e+00,-9.150047211876312092e-01,1.558268759278784721e+00,-4.749136135435016448e-01,6.176599999999999824e+01,7.600000000000000000e+01,2.400000000000000000e+01,6.328000000000000291e+00,3.172000000000000153e+00,6.316099999999999604e+00,3.479499999999999815e+00,3.885099999999999998e+00,4.152499999999999858e+00,4.851600000000000357e+00
1.474979883238876299e+00,-9.150047211876312092e-01,1.561694131892928272e+00,-4.749136135435016448e-01,6.181199999999999761e+01,7.604699999999999704e+01,2.301500000000000057e+01,6.344000000000000306e+00,2.875000000000000000e+00,6.173700000000000188e+00,3.506400000000000183e+00,3.911500000000000199e+00,4.110699999999999577e+00,4.838199999999999612e+00
1.478388372780387261e+00,-9.145006437314212588e-01,1.565083636731007921e+00,-4.737687357083323336e-01,6.181199999999999761e+01,7.603100000000000591e+01,2.201599999999999824e+01,6.375000000000000000e+00,2.811999999999999833e+00,6.098600000000000243e+00,3.654599999999999849e+00,3.905499999999999972e+00,4.182800000000000296e+00,4.907799999999999940e+00
1.481906813597431150e+00,-9.136534547293878594e-01,1.568670414337441033e+00,-4.718606059830502408e-01,6.184400000000000119e+01,7.800000000000000000e+01,2.301500000000000057e+01,6.360000000000000320e+00,3.265000000000000124e+00,6.293000000000000149e+00,3.461800000000000210e+00,3.829699999999999882e+00,4.185900000000000176e+00,4.903900000000000148e+00
1.485315303138942111e+00,-9.126283560369269354e-01,1.572167522503713499e+00,-4.695613096640851580e-01,6.185900000000000176e+01,7.893800000000000239e+01,2.290599999999999881e+01,6.405999999999999694e+00,3.266000000000000014e+00,6.381999999999999673e+00,3.433300000000000018e+00,3.837499999999999911e+00,4.076500000000000234e+00,4.869399999999999729e+00
1.488778768318219203e+00,-9.126283560369269354e-01,1.575646696781953349e+00,-4.695613096640851580e-01,6.189099999999999824e+01,7.603100000000000591e+01,2.296900000000000119e+01,6.375000000000000000e+00,3.313000000000000167e+00,6.293300000000000338e+00,3.478000000000000203e+00,3.896399999999999864e+00,4.089199999999999946e+00,4.816200000000000259e+00
1.492187257859730831e+00,-9.121115707456867172e-01,1.579090003284129295e+00,-4.683973505316630925e-01,6.192199999999999704e+01,7.704699999999999704e+01,2.195299999999999940e+01,6.155999999999999694e+00,3.827999999999999847e+00,6.344299999999999606e+00,3.473399999999999821e+00,3.951400000000000023e+00,4.149799999999999933e+00,4.833700000000000330e+00
1.495742349101951474e+00,-9.112643817436527627e-01,1.582676780890562629e+00,-4.664892208063809997e-01,6.195300000000000296e+01,7.598499999999999943e+01,2.393700000000000117e+01,6.219000000000000306e+00,3.811999999999999833e+00,6.276500000000000412e+00,3.438400000000000123e+00,3.908999999999999808e+00,4.103900000000000325e+00,4.840700000000000003e+00
1.497116740046109173e+00,-9.102858784463039310e-01,1.583860417500685180e+00,-4.642853309736801881e-01,6.193800000000000239e+01,7.598499999999999943e+01,2.300000000000000000e+01,6.250000000000000000e+00,3.717999999999999972e+00,6.145900000000000141e+00,3.620999999999999996e+00,3.876399999999999846e+00,4.140600000000000058e+00,4.822300000000000253e+00
1.499205814281229232e+00,-9.102858784463039310e-01,1.586155955168802922e+00,-4.642853309736801881e-01,6.193699999999999761e+01,7.696899999999999409e+01,2.392200000000000060e+01,6.437000000000000277e+00,3.797000000000000153e+00,6.343700000000000117e+00,3.390600000000000058e+00,3.893200000000000216e+00,4.043000000000000149e+00,4.796000000000000263e+00
1.506077769002017286e+00,-9.089346119880606922e-01,1.593132237613315239e+00,-4.612418640618551335e-01,6.207800000000000296e+01,7.600000000000000000e+01,2.295299999999999940e+01,6.657000000000000028e+00,3.781000000000000139e+00,7.530700000000000394e+00,3.844100000000000072e+00,3.905299999999999994e+00,4.007299999999999862e+00,4.791299999999999670e+00
1.509596209819061174e+00,-9.079222211306305912e-01,1.596665213555651830e+00,-4.589807303373958369e-01,6.210999999999999943e+01,7.598499999999999943e+01,2.396900000000000119e+01,6.671999999999999709e+00,3.766000000000000014e+00,7.590900000000000425e+00,3.707599999999999785e+00,3.896599999999999842e+00,4.101200000000000401e+00,4.842399999999999594e+00
1.512894748085039875e+00,-9.079222211306305912e-01,1.600000916729635181e+00,-4.589807303373958369e-01,6.214099999999999824e+01,7.600000000000000000e+01,2.095299999999999940e+01,6.655999999999999694e+00,4.078000000000000291e+00,7.511000000000000121e+00,3.839500000000000135e+00,3.895000000000000018e+00,4.051700000000000301e+00,4.874799999999999578e+00
1.516413188902083098e+00,-9.073927280043595500e-01,1.603587694336068292e+00,-4.577881492590943902e-01,6.214000000000000057e+01,7.606300000000000239e+01,2.193700000000000117e+01,6.516000000000000014e+00,4.437000000000000277e+00,7.582099999999999618e+00,3.859199999999999964e+00,3.892700000000000049e+00,4.104899999999999771e+00,4.841400000000000148e+00
1.519968280144304407e+00,-9.065455390023261506e-01,1.607174471942501404e+00,-4.558800195338122974e-01,6.206300000000000239e+01,7.600000000000000000e+01,2.401599999999999824e+01,6.500000000000000000e+00,4.344000000000000306e+00,7.596300000000000274e+00,3.802900000000000169e+00,3.848500000000000032e+00,4.028299999999999770e+00,4.778900000000000148e+00
1.523340119260637948e+00,-9.055331481448954944e-01,1.610617778444676906e+00,-4.536093451607265958e-01,6.209400000000000119e+01,7.903199999999999648e+01,2.300000000000000000e+01,6.453999999999999737e+00,4.250000000000000000e+00,7.605100000000000193e+00,3.738300000000000178e+00,3.831500000000000128e+00,4.115400000000000169e+00,4.706900000000000084e+00
1.526803584439915040e+00,-9.055331481448954944e-01,1.614114886610949595e+00,-4.536093451607265958e-01,6.210999999999999943e+01,7.595300000000000296e+01,2.298499999999999943e+01,6.437000000000000277e+00,4.296999999999999709e+00,7.514700000000000379e+00,3.848700000000000010e+00,3.844599999999999795e+00,4.110699999999999577e+00,4.719899999999999984e+00
1.530248724406604088e+00,-9.050036550186250084e-01,1.617594060889189889e+00,-4.523881421365459898e-01,6.210900000000000176e+01,7.600000000000000000e+01,2.300000000000000000e+01,6.421999999999999709e+00,4.282000000000000028e+00,7.621999999999999886e+00,3.717900000000000205e+00,3.865099999999999980e+00,4.114499999999999602e+00,4.714999999999999858e+00
1.533675539160703760e+00,-9.041903535766722122e-01,1.621037367391365391e+00,-4.505563376002751919e-01,6.210900000000000176e+01,7.596899999999999409e+01,2.198400000000000176e+01,6.453000000000000291e+00,4.280999999999999694e+00,7.545899999999999608e+00,3.848300000000000054e+00,3.846600000000000019e+00,4.120899999999999785e+00,4.707900000000000418e+00
1.537175654765158939e+00,-9.031821986642525335e-01,1.624624144997799169e+00,-4.482761225785629189e-01,6.214000000000000057e+01,7.603199999999999648e+01,2.301599999999999824e+01,6.500000000000000000e+00,4.483999999999999986e+00,7.577200000000000379e+00,3.852799999999999780e+00,3.853000000000000203e+00,4.040799999999999947e+00,4.542600000000000193e+00
1.540694095582202383e+00,-9.031821986642525335e-01,1.628157120940135760e+00,-4.482761225785629189e-01,6.218800000000000239e+01,7.601600000000000534e+01,2.301500000000000057e+01,6.657000000000000028e+00,4.842999999999999972e+00,7.565100000000000158e+00,3.810200000000000031e+00,3.902800000000000047e+00,3.984399999999999942e+00,4.389800000000000146e+00
1.544157560761480141e+00,-9.026399977029510024e-01,1.631636295218375610e+00,-4.470549195543824794e-01,6.223499999999999943e+01,7.598499999999999943e+01,2.292200000000000060e+01,6.655999999999999694e+00,4.594000000000000306e+00,7.618800000000000239e+00,3.750000000000000000e+00,3.869200000000000195e+00,3.987099999999999866e+00,4.518099999999999561e+00
1.547621025940757233e+00,-9.018139884259679384e-01,1.635133403384648076e+00,-4.452040337208587051e-01,6.231300000000000239e+01,7.601600000000000534e+01,2.295299999999999940e+01,6.733999999999999986e+00,4.391000000000000014e+00,7.536699999999999733e+00,3.847799999999999887e+00,3.859900000000000109e+00,4.015500000000000291e+00,4.714299999999999713e+00
1.551029515482268195e+00,-9.008270132385991502e-01,1.638612577662888592e+00,-4.429810625909051391e-01,6.228099999999999881e+01,7.601600000000000534e+01,2.298400000000000176e+01,6.625000000000000000e+00,4.032000000000000028e+00,7.607400000000000162e+00,3.708099999999999952e+00,3.760499999999999954e+00,4.040300000000000225e+00,4.852500000000000036e+00
1.554438005023778935e+00,-9.008270132385991502e-01,1.642055884165063873e+00,-4.429810625909051391e-01,6.228099999999999881e+01,7.604699999999999704e+01,2.198400000000000176e+01,6.516000000000000014e+00,4.094000000000000306e+00,7.413000000000000256e+00,3.916900000000000048e+00,3.807500000000000107e+00,3.979900000000000215e+00,4.865199999999999747e+00
1.557993096266000466e+00,-9.002848122772977302e-01,1.645642661771497206e+00,-4.417598595667245331e-01,6.231300000000000239e+01,7.593800000000000239e+01,2.295299999999999940e+01,6.671999999999999709e+00,4.328000000000000291e+00,7.530300000000000438e+00,3.918400000000000105e+00,3.817800000000000082e+00,3.935799999999999965e+00,4.647300000000000431e+00
1.561456561445278224e+00,-8.994630389453249775e-01,1.649121836049737500e+00,-4.398994330845744094e-01,6.226599999999999824e+01,7.603100000000000591e+01,2.298499999999999943e+01,6.717999999999999972e+00,4.171999999999999709e+00,7.562400000000000233e+00,3.829899999999999860e+00,3.854900000000000215e+00,3.867500000000000160e+00,4.531200000000000117e+00
1.565029977900087577e+00,-8.984506480878949874e-01,1.652708613656170611e+00,-4.376287587114887079e-01,6.229699999999999704e+01,7.598399999999999466e+01,2.496900000000000119e+01,6.625000000000000000e+00,4.296999999999999709e+00,7.614200000000000301e+00,3.773099999999999898e+00,3.844800000000000217e+00,3.841600000000000126e+00,4.382799999999999585e+00
1.568383491803832408e+00,-8.984506480878949874e-01,1.656151920158346780e+00,-4.376287587114887079e-01,6.229699999999999704e+01,7.600000000000000000e+01,2.293700000000000117e+01,6.562999999999999723e+00,4.296999999999999709e+00,7.471599999999999575e+00,3.873899999999999899e+00,3.848199999999999843e+00,3.859500000000000153e+00,4.624100000000000321e+00
1.571846956983110166e+00,-8.979084471265935674e-01,1.659631094436587073e+00,-4.364075556873081019e-01,6.234400000000000119e+01,7.601600000000000534e+01,2.295299999999999940e+01,6.467999999999999972e+00,4.282000000000000028e+00,7.623400000000000176e+00,3.748600000000000154e+00,3.865600000000000147e+00,3.937600000000000211e+00,4.551099999999999923e+00
1.575255446524621128e+00,-8.970951456846413263e-01,1.663074400938762576e+00,-4.345757511510372484e-01,6.240599999999999881e+01,7.606300000000000239e+01,2.198400000000000176e+01,6.469000000000000306e+00,4.014999999999999680e+00,7.414699999999999847e+00,3.965899999999999981e+00,3.868599999999999817e+00,3.919299999999999784e+00,4.617300000000000182e+00
1.578773887341665016e+00,-8.960954626622416042e-01,1.666661178545195687e+00,-4.323241580752043567e-01,6.242199999999999704e+01,7.603100000000000591e+01,2.296799999999999997e+01,6.453999999999999737e+00,4.030999999999999694e+00,7.464100000000000179e+00,3.957199999999999829e+00,3.837000000000000188e+00,3.901600000000000179e+00,4.604400000000000048e+00
1.582328978583885881e+00,-8.960954626622416042e-01,1.670247956151628799e+00,-4.323241580752043567e-01,6.242199999999999704e+01,7.607800000000000296e+01,2.393799999999999883e+01,6.608999999999999986e+00,4.266000000000000014e+00,7.459699999999999775e+00,3.911799999999999944e+00,3.863799999999999901e+00,3.876900000000000013e+00,4.422399999999999665e+00
1.585737468125396843e+00,-8.955574976459499403e-01,1.673691262653804968e+00,-4.311029550510237507e-01,6.240699999999999648e+01,7.606199999999999761e+01,2.300000000000000000e+01,6.625000000000000000e+00,4.125000000000000000e+00,7.574799999999999756e+00,3.825200000000000156e+00,3.894499999999999851e+00,3.823399999999999910e+00,4.454900000000000304e+00
1.589200933304674601e+00,-8.947314883689674314e-01,1.677170436932045261e+00,-4.292520692175001429e-01,6.243800000000000239e+01,7.603100000000000591e+01,2.290599999999999881e+01,6.578000000000000291e+00,4.078999999999999737e+00,7.432599999999999874e+00,3.933399999999999785e+00,3.858600000000000030e+00,3.849200000000000177e+00,4.389199999999999768e+00
1.592719374121717824e+00,-8.937318053465677092e-01,1.680757214538478372e+00,-4.270004761416671957e-01,6.240599999999999881e+01,7.596899999999999409e+01,2.396900000000000119e+01,6.562000000000000277e+00,4.062999999999999723e+00,7.451800000000000423e+00,4.069899999999999629e+00,3.843399999999999928e+00,3.843500000000000139e+00,4.388300000000000090e+00
1.596072888025462655e+00,-8.937318053465677092e-01,1.684146719376557577e+00,-4.270004761416671957e-01,6.240599999999999881e+01,7.695300000000000296e+01,2.201599999999999824e+01,6.405999999999999694e+00,4.000000000000000000e+00,7.447799999999999976e+00,4.060100000000000264e+00,3.842699999999999783e+00,3.865899999999999892e+00,4.521899999999999586e+00
1.599646304480272674e+00,-8.931768965502360214e-01,1.687787298647087653e+00,-4.257506511716074304e-01,6.240599999999999881e+01,7.603100000000000591e+01,2.395299999999999940e+01,6.358999999999999986e+00,4.016000000000000014e+00,7.459200000000000053e+00,4.068399999999999572e+00,3.792100000000000026e+00,3.909600000000000186e+00,4.484700000000000131e+00
1.603091444446961722e+00,-8.923551232182632686e-01,1.691266472925327502e+00,-4.238997653380837116e-01,6.239099999999999824e+01,7.606300000000000239e+01,2.396900000000000119e+01,6.358999999999999986e+00,3.984999999999999876e+00,7.450899999999999856e+00,4.062599999999999767e+00,3.781600000000000072e+00,3.923900000000000166e+00,4.476200000000000401e+00
1.606609885264004944e+00,-8.913681480308944804e-01,1.694817382755696267e+00,-4.216672535595036853e-01,6.240699999999999648e+01,7.595300000000000296e+01,2.398499999999999943e+01,6.421999999999999709e+00,4.014999999999999680e+00,7.457300000000000040e+00,4.070299999999999585e+00,3.815500000000000114e+00,3.948300000000000143e+00,4.499100000000000321e+00
1.610073350443282703e+00,-8.913681480308944804e-01,1.698296557033936782e+00,-4.216672535595036853e-01,6.245300000000000296e+01,7.596899999999999409e+01,2.401599999999999824e+01,6.483999999999999986e+00,4.046999999999999709e+00,7.436300000000000132e+00,4.064700000000000202e+00,3.836300000000000043e+00,3.935900000000000176e+00,4.452200000000000379e+00
1.613481839984793664e+00,-8.908259470695923943e-01,1.701775731312177076e+00,-4.204555911839494842e-01,6.250000000000000000e+01,7.598499999999999943e+01,2.295299999999999940e+01,6.516000000000000014e+00,4.014999999999999680e+00,7.469800000000000217e+00,4.077600000000000335e+00,3.848100000000000076e+00,3.933899999999999952e+00,4.441699999999999982e+00
1.616890329526304626e+00,-8.900126456276402642e-01,1.705219037814352578e+00,-4.186237866476786862e-01,6.248400000000000176e+01,7.600000000000000000e+01,2.193700000000000117e+01,6.578000000000000291e+00,3.593999999999999861e+00,7.472500000000000142e+00,4.075800000000000090e+00,3.908100000000000129e+00,3.935799999999999965e+00,4.480800000000000338e+00
1.620463745981114645e+00,-8.889917828801902067e-01,1.708859617084882654e+00,-4.163149496800872540e-01,6.251599999999999824e+01,7.704699999999999704e+01,2.401500000000000057e+01,6.469000000000000306e+00,3.766000000000000014e+00,7.462299999999999933e+00,4.076299999999999812e+00,3.855300000000000171e+00,3.903399999999999981e+00,4.429000000000000270e+00
1.623963861585569379e+00,-8.889917828801902067e-01,1.712338791363122503e+00,-4.163149496800872540e-01,6.254699999999999704e+01,7.606300000000000239e+01,2.400000000000000000e+01,6.514999999999999680e+00,3.766000000000000014e+00,7.447300000000000253e+00,4.073800000000000310e+00,3.884900000000000020e+00,3.887900000000000134e+00,4.559899999999999842e+00
1.627372351127080341e+00,-8.884495819188881205e-01,1.715835899529394970e+00,-4.151223686017859738e-01,6.253199999999999648e+01,7.804699999999999704e+01,2.300000000000000000e+01,6.469000000000000306e+00,3.765000000000000124e+00,7.473399999999999821e+00,4.085799999999999876e+00,3.896799999999999820e+00,3.904100000000000126e+00,4.547900000000000276e+00
1.630835816306358099e+00,-8.876235726419057226e-01,1.719315073807635263e+00,-4.132428608223830402e-01,6.254699999999999704e+01,7.896899999999999409e+01,2.300000000000000000e+01,6.453000000000000291e+00,3.609999999999999876e+00,7.465099999999999625e+00,4.074499999999999567e+00,3.835599999999999898e+00,3.908799999999999830e+00,4.521499999999999631e+00
1.634354257123401322e+00,-8.866238896195060004e-01,1.722901851414068375e+00,-4.109912677465501485e-01,6.257800000000000296e+01,7.601600000000000534e+01,2.390599999999999881e+01,6.453000000000000291e+00,3.593999999999999861e+00,7.464100000000000179e+00,4.071299999999999919e+00,3.822799999999999976e+00,3.896999999999999797e+00,4.523799999999999599e+00
